url	type	value
ville-fouesnant.fr	google	https://www.google.com/recaptcha/api.js?render=6Lc-go8UAAAAAFBLDpp1kKhkV-ytVVi9s57JzDT7
ville-fouesnant.fr	FontAwesome	https://use.fontawesome.com/5b254d46e2.js
ville-fouesnant.fr	google analytics	https://www.google-analytics.com/analytics.js
ville-montrouge.fr	google fonts	https://fonts.googleapis.com/css?family=Pacifico|Work+Sans:300,400,500,600,700|Roboto:400,400i,700,700i
ville-montrouge.fr	instagram	https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/120752143_3104739842986699_1612253901386864970_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=M62qGqXxm78AX_fvaUm&_nc_ht=scontent-cdt1-1.cdninstagram.com&oh=21bc96c1ddf12eefb9088219fd251f0d&oe=5FA333FF
ville-osny.fr	FontAwesome	https://kit.fontawesome.com/b952b71001.js
ville-osny.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&sensor=false
ville-osny.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css?ver=4.9.15
ville-osny.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans%3A400%2C400italic%2C300italic%2C300%2C600%2C600italic%7CLato%3A400%2C100%2C300%2C700&ver=4.9.15
ville-osny.fr	google	https://www.google.com/recaptcha/api.js?render=6LcBYvAUAAAAAOEDKmOiY9Ic2Xk_s62LyCjn1U-S&ver=3.0
ville-osny.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-109365375-17
ville-osny.fr	hotjar	https://static.hotjar.com/c/hotjar-1511861.js?sv=5
ville-osny.fr	facebook	https://www.facebook.com/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FvilleOsny%2F&tabs=timeline&width=340&height=500&small_header=false&adapt_container_width=true&hide_cover=false&show_facepile=true&appId=1795537174075034
ville-osny.fr	google analytics	https://www.google-analytics.com/analytics.js
ville-soa.fr	bootstrapcdn	http://netdna.bootstrapcdn.com/bootstrap/3.0.2/css/bootstrap.min.css
ville.angers.fr	google fonts	https://fonts.googleapis.com/css?family=Source+Sans+Pro
ville.angers.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js
ville.angers.fr	google analytics	http://www.google-analytics.com/analytics.js
ville.gouv.fr	jsdelivr	https://cdn.jsdelivr.net/gh/gjunge/rateit.js@1.1.3/scripts/rateit.css
ville.gouv.fr	addThis	https://s7.addthis.com/js/300/addthis_widget.js
ville.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Asap:400,700
ville.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=604685&idclient=25448b5d-a1c2-4f48-a39d-42778bbea75c&ts=1602022773181&vtag=5.17.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x19x33&lng=en-US&idp=0019336875279&jv=0&p=Politique_de_la_ville::Acteurs_de_la_politique_de_la_ville::Acteurs_de_la_politique_de_la_ville&s2=2&ref=
ville.gouv.fr	twitter	https://api.twitter.com/1/statuses/oembed.json?id=undefined&tweet_mode=extended&hide_thread=1&align=center&width=716&callback=jQuery341039447101579008104_1602022773077&_=1602022773078
ville.gouv.fr	youtube	https://www.youtube.com/embed/ENT2bU9nOd0?feature=oembed
ville.gouv.fr	google analytics	https://googleads.g.doubleclick.net/pagead/id
vincennes.fr	google analytics	https://www.google-analytics.com/analytics.js
vincennes.fr	google fonts	https://fonts.gstatic.com/s/raleway/v17/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVvaorCIPrQ.ttf
vincennes.fr	google	https://imasdk.googleapis.com/js/sdkloader/ima3.js
vnf.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto%3A300%2C300i%2C400%2C400i%2C500%2C700%7CRoboto+Condensed%3A300%2C300i&subset=latin%2Clatin-ext
vnf.fr	vimeo	https://f.vimeocdn.com/styles/css_opt/pages/embed_playlist.min.css?22a2b139
vnf.fr	twitter	https://pbs.twimg.com/profile_images/1061930641556754433/EmPs45sf_normal.jpg
vnietsommeil.aphp.fr	google maps	http://maps.googleapis.com/maps/api/js?key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&sensor=false&ver=1.2.1
vnietsommeil.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
vnietsommeil.aphp.fr	google	https://apis.google.com/js/plusone.js
vnietsommeil.aphp.fr	twitter	http://platform.twitter.com/widgets.js
vnietsommeil.aphp.fr	facebook	http://connect.facebook.net/fr_FR/all.js
volontaire.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
volontaire.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
volontaire.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
volontaire.aphp.fr	google fonts	http://fonts.googleapis.com/css?family=Open+Sans%3A300%2C300italic%2Cregular%2Citalic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic&ver=4.9.4
volontaire.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
vosges.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491158&s2=1&p=Accueil&hl=0x19x39&vrn=1&ac=&an=&lng=en-US&idp=001939580065&jv=0&re=800x600&vtag=44007&hl=0x19x39&r=1920x1200x24x24&ref=
wallis-et-futuna.pref.gouv.fr	xiti	http://logc407.xiti.com/hit.xiti?s=571757&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0019409395705&jv=0&re=800x600&vtag=4.7.0&hl=0x19x40&r=1920x1200x24x24&rn=1602022780755&ref=
web143.aphp.fr	youtube	https://www.youtube.com/embed/oST8rzU-QcY
web143.aphp.fr	google analytics	https://googleads.g.doubleclick.net/pagead/id
web143.aphp.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2
wfr.aphp.fr	google analytics	http://www.google-analytics.com/urchin.js
www-org.gendcom.gendarmerie.interieur.gouv.fr	bootstrapcdn	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/css/bootstrap.min.css
www-org.gendcom.gendarmerie.interieur.gouv.fr	FontAwesome	https://use.fontawesome.com/releases/v5.8.1/css/all.css
www-org.gendcom.gendarmerie.interieur.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto&display=swap
www-org.gendcom.gendarmerie.interieur.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.achats.defense.gouv.fr	google fonts	https://fonts.googleapis.com/css2?family=Nunito+Sans:ital,wght@0,200;0,300;0,400;0,600;0,700;0,800;0,900;1,200;1,300;1,400;1,600;1,700;1,800;1,900&display=swap
www.ado.justice.gouv.fr	addThis	http://s7.addthis.com/js/300/addthis_widget.js
www.ado.justice.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=127511&s2=&p=Accueil&hl=0x19x49&vrn=1&ac=&an=&lng=en-US&vtag=43007&idp=0019493744654&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.aft.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-28315037-1
www.aft.gouv.fr	xiti	https://logs1187.xiti.com/hit.xiti?s=591759&s2=1&p=accueil&vrn=1&ac=&at=&lng=en-US&idp=001950598354&jv=0&re=800x600&vtag=4.7.0&hl=0x19x50&r=1920x1200x24x24&rn=1602022790509&ref=
www.aft.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.ain.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491123&s2=1&p=Accueil&hl=0x19x51&lng=en-US&vtag=43001&idp=0019519708562&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.alim-confiance.gouv.fr	bootstrapcdn	https://maxcdn.bootstrapcdn.com/bootstrap/3.2.0/css/bootstrap.min.css
www.alim-confiance.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css
www.alim-confiance.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Dosis:400,500,600,700
www.allier.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477532&s2=1&p=Accueil&hl=0x19x52&lng=en-US&vtag=43001&idp=0019526776330&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.allo119.gouv.fr	google	https://www.google.com/recaptcha/api.js?hl=fr
www.allo119.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.alternance.emploi.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.alternance.emploi.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.alternance.emploi.gouv.fr	instagram	https://platform.instagram.com/en_US/embeds.js
www.alternance.emploi.gouv.fr	google maps	https://maps.googleapis.com/maps/api/js?key=AIzaSyDfgUGEgYHbrCFzrzPkuzfU47-n709iF-g&callback=initMap
www.alternance.emploi.gouv.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-WH8Z6QH
www.alternance.emploi.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=597178&ts=1602022794825&idclient=2abc76c3-4799-45e8-8f2e-fc6c9f4bf066&vtag=5.12.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x19x54&lng=en-US&idp=0019549836579&p=&s2=&vrn=1&ref=
www.amenagement-numerique.gouv.fr	FontAwesome	https://use.fontawesome.com/releases/v5.5.0/js/all.js
www.amenagement-numerique.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=601211&ts=1602022794922&idclient=f8d2e65b-d7c6-445b-9b57-6eabb0215d28&vtag=5.14.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x19x54&lng=en-US&idp=0019549181558&p=&s2=&vrn=1&ref=
www.anc.gouv.fr	xiti	http://logc409.xiti.com/hit.xiti?s=603824&p=accueil&hl=0x19x55&r=1920x1200x24x24&ref=
www.anesm.sante.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Yanone+Kaffeesatz
www.anlci.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.antai.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans
www.ants.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400,600,700
www.ants.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?key=AIzaSyA7AECgctSx-fIsJlt5zUB7qZUG3kXGIB0
www.aphp.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,400,400i,600,600i,700,800
www.aphp.fr	google	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2
www.aphp.fr	youtube	https://i.ytimg.com/vi/9d4iiqsUcS8/mqdefault.jpg
www.aphp.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-TB3NHBB
www.aphp.fr	google analytics	https://www.google-analytics.com/analytics.js
www.archives-judiciaires.justice.gouv.fr	xiti	http://logc20.xiti.com/hit.xiti?s=378589&s2=&p=page_d_accueil::les_archives_contemporaines_de_la_justice&hl=0x20x1&lng=en-US&r=1920x1200x24x24&re=800x600&ref=
www.archives-nationales.culture.gouv.fr	facebook	http://connect.facebook.net/fr_FR/sdk.js
www.ardeche.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=482012&s2=1&p=Accueil&hl=0x20x3&lng=en-US&vtag=43001&idp=0020032751249&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.ardennes.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=482011&s2=1&p=Accueil&hl=0x20x4&lng=en-US&vtag=43001&idp=0020048394611&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.aria.developpement-durable.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Lato:100,300,regular,700,900%7COpen+Sans:300%7CIndie+Flower:regular%7COswald:300,regular,700&subset=latin%2Clatin-ext
www.aria.developpement-durable.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=566576&s2=1&p=Accueil&ac=&an=&lng=en-US&idp=0020065746796&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x6&r=1920x1200x24x24&rn=1602022806961&ref=
www.assainissement.developpement-durable.gouv.fr	google maps	http://maps.googleapis.com/maps/api/js?sensor=false
www.assainissement.developpement-durable.gouv.fr	jQuery	https://code.jquery.com/jquery-2.2.4.min.js
www.assisesdelamobilite.gouv.fr	google	https://www.google.com/recaptcha/api/js/recaptcha_ajax.js
www.assisesdelamobilite.gouv.fr	google analytics	https://3689183.fls.doubleclick.net/activityi;src=3689183;type=assis0;cat=lpassmob;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9218480650709.88?
www.associations.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto:400,300,500,400italic,300italic,500italic,700,700italic,900,900italic,100italic,100
www.associations.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=191503&ts=1602022809959&vtag=5.4.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x9&lng=en-US&idp=0020092978787&jv=0&p=accueil&s2=5&ref=
www.atih.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Raleway:400,600,700
www.atih.sante.fr	jQuery	https://code.jquery.com/jquery-1.9.1.min.js
www.atih.sante.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/toastr.js/2.0.1/css/toastr.css
www.aude.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477527&s2=1&p=Accueil&hl=0x20x11&lng=en-US&vtag=43001&idp=0020116829648&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.auvergne-rhone-alpes.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.auvergne-rhone-alpes.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567417&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020114189239&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x12&r=1920x1200x24x24&rn=1602022812295&ref=
www.auvergne-rhone-alpes.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.auvergne-rhone-alpes.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.auvergne-rhone-alpes.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567221&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020122096741&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x13&r=1920x1200x24x24&rn=1602022813268&ref=
www.aveyron.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491129&s2=1&p=Accueil&hl=0x20x14&lng=en-US&vtag=43001&idp=0020145293722&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.bercynumerique.finances.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.bison-fute.gouv.fr	xiti	https://logs1279.xiti.com/hit.xiti?s=534353&s2=33&p=page_d_accueil&hl=0x20x15&vrn=1&lng=en-US&vtag=42014-31012&idp=0020154885730&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.bloctel.gouv.fr	xiti	http://logc407.xiti.com/hit.xiti?s=572433&s2=1&p=index.php&vrn=1&ac=&at=&lng=en-US&idp=0020152616218&jv=0&re=800x600&vtag=4.7.0&hl=0x20x15&r=1920x1200x24x24&rn=1602022815085&ref=
www.bourgogne-franche-comte.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.bourgogne-franche-comte.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567418&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020207182989&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x20&r=1920x1200x24x24&rn=1602022820383&ref=
www.bourgogne-franche-comte.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.bourgogne-franche-comte.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.bourgogne-franche-comte.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=571443&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020218198183&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x21&r=1920x1200x24x24&rn=1602022821166&ref=
www.bretagne.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.bretagne.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567412&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020199649038&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x20&r=1920x1200x24x24&rn=1602022820232&ref=
www.bretagne.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.bretagne.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.bretagne.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567201&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020235498264&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x23&r=1920x1200x24x24&rn=1602022823691&ref=
www.cae-eco.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.10.1/jquery.min.js
www.cae-eco.fr	google analytics	http://www.google-analytics.com/analytics.js
www.calvados.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491127&s2=1&p=Accueil&hl=0x20x25&lng=en-US&vtag=43001&idp=0020258118106&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.cdef.terre.defense.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.centre-val-de-loire.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.centre-val-de-loire.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567408&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020302838379&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x30&r=1920x1200x24x24&rn=1602022830748&ref=
www.centre-val-de-loire.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.centre-val-de-loire.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.centre-val-de-loire.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567202&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020337898778&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x33&r=1920x1200x24x24&rn=1602022833716&ref=
www.centres-bourgs.logement.gouv.fr	xiti	http://logc407.xiti.com/hit.xiti?s=566531&s2=&p=page_accueil&hl=0x20x34&vrn=1&lng=en-US&vtag=43001&idp=0020342359842&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.certificat-air.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,400,600
www.certificat-air.gouv.fr	google	https://www.google.com/recaptcha/api.js
www.certificat-air.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.cget.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-168936997-1
www.cget.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Lato:400,400i,700,700i,900,900i&display=swap
www.cget.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.cnaop.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.cng.sante.fr	jsdelivr	https://cdn.jsdelivr.net/npm/bootstrap@3.4.1/dist/js/bootstrap.min.js
www.cng.sante.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-109299715-1
www.cng.sante.fr	google analytics	https://www.google-analytics.com/analytics.js
www.cng.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400,600,700
www.cnle.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.cohesion-territoires.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Asap:400,700
www.cohesion-territoires.gouv.fr	twitter	https://pbs.twimg.com/profile_images/1232329740645785601/lNY3k254_normal.jpg
www.cohesion-territoires.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=604685&idclient=41edf333-ef26-443f-89a0-bf6bb217efa0-NO&ts=1602022839306&vtag=5.17.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x39&lng=en-US&idp=0020397136276&jv=0&p=homepage&s2=1&ref=
www.collectivites-locales.gouv.fr	xiti	https://logs152.xiti.com/hit.xiti?s=513022&s2=1&p=accueil_portail&hl=0x20x39&vrn=1&ac=&an=&lng=en-US&vtag=42009-31011&idp=0020392115042&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.complementaire-sante-solidaire.gouv.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.min.js
www.complementaire-sante-solidaire.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=607089&idclient=9aabd6e0-4366-40f8-902e-8f71d6a49042&ts=1602022839560&vtag=5.18.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x39&lng=en-US&idp=0020398319145&p=&s2=&vrn=1&ref=
www.consultations-publiques.developpement-durable.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=534423&s2=&p=page_accueil&hl=0x20x40&vrn=1&lng=en-US&vtag=43001&idp=0020407616741&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.corse-du-sud.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477530&s2=1&p=Accueil&hl=0x20x40&lng=en-US&vtag=43001&idp=0020408599921&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.corse.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.corse.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=577689&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=002041982457&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x42&r=1920x1200x24x24&rn=1602022842193&ref=
www.corse.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.corse.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.corse.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567204&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020428741109&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x42&r=1920x1200x24x24&rn=1602022842538&ref=
www.cote-dor.gouv.fr	xiti	http://logc279.xiti.com/hit.xiti?s=538733&s2=1&p=Accueil&hl=0x20x43&lng=en-US&vtag=43001&idp=0020435985685&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.creps-pdl.sports.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-25999775-1
www.creps-pdl.sports.gouv.fr	google	https://ajax.googleapis.com/ajax/libs/jquery/1.8/jquery.min.js
www.creps-pdl.sports.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.creps-pdl.sports.gouv.fr	facebook	https://connect.facebook.net/en_US/all.js
www.creps-pdl.sports.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.creps-toulouse-midi-pyrenees.jeunesse-sports.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.creps-vichy.sports.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.culture.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Crimson+Pro:200,400&display=swap
www.culture.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-56036549-1
www.culture.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.culture.gouv.fr	instagram	https://www.instagram.com/embed.js
www.culture.gouv.fr	facebook	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FCulture.Gouv%2Fposts%2F3339581796079566&show_text=true&width=552&height=589&appId
www.culture.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=123638&idclient=986c4ad5-9cbf-454f-8263-5df96e76868d&ts=1602022846415&vtag=5.17.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x46&lng=en-US&idp=0020461827015&p=accueil_ministere&s2=null&ref=
www.culture.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.culturecheznous.gouv.fr	jsdelivr	https://cdn.jsdelivr.net/npm/jquery-validation@1.17.0/dist/jquery.validate.min.js
www.culturecheznous.gouv.fr	xiti	https://logs1412.xiti.com/hit.xiti?s=610996&idclient=d480b540-d1c4-4e94-8b89-a53c5e19e95b&ts=1602022846453&vtag=5.19.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x46&lng=en-US&idp=0020467675247&p=Homepage&s2=&vrn=1&ref=
www.cybermalveillance.gouv.fr	xiti	https://logs1409.xiti.com/hit.xiti?s=609573&idclient=ef34438b-e2ea-40a6-934f-09f413c7e905&ts=1602022846963&vtag=5.18.2&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x46&lng=en-US&idp=0020465145346&p=&s2=&ref=
www.cyberveille-sante.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.deb.developpement-durable.gouv.fr	google analytics	http://www.google-analytics.com/ga.js
www.defense.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.demarches.interieur.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.23.0/moment-with-locales.min.js
www.demarches.interieur.gouv.fr	polyfill.io	https://cdn.polyfill.io/v2/polyfill.min.js
www.democratie-sanitaire-pays-de-la-loire.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.democratie-sanitaire-pays-de-la-loire.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=592438&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0020514353236&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x20x52&r=1920x1200x24x24&rn=1602022852168&ref=
www.derives-sectes.gouv.fr	xiti	https://logs1406.xiti.com/hit.xiti?s=491786&s2=1&p=Accueil&hl=0x20x51&vrn=1&ac=&an=&lng=en-US&vtag=42003&idp=0020516835231&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.dmp.fr	xiti	https://logs1279.xiti.com/hit.xiti?s=572285&idclient=8741037d-f0e3-403a-b7b8-c332880af9af&ts=1602022857692&vtag=5.17.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x57&lng=en-US&idp=0020579398098&p=pageaccueilpatients&s2=&ref=
www.douane.gouv.fr	twitter	https://pbs.twimg.com/profile_images/1303283335419047938/jPhpZc5j_normal.jpg
www.douane.gouv.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-PRL68VB
www.douane.gouv.fr	instagram	https://api.instagram.com/oembed/?url=http://instagr.am/p/CFZ_-9zCEvx/
www.douane.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
